
 .... [TRUNCATED] 
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<< 
 > Dato                                      :  Wed Dec  3 14:51:17 2014 
 > Slag                                      :  HY 
 > Ár                                        :  2014 
 > Skipabólk/-ar                             :  19 
 > Byrjanar og enda mánaŵ fyri ALK/ALD       :  JAN-DEC 
 > Skipabólk/-ar, sum longdir eru lántar frá :  0 
 > Skipabólk/-ar, sum vektir eru lántar frá  :  0 
 > Skipabólk/-ar, sum aldrar eru lántar frá  :  0 
 > ICES-øki                                  :  VB1 
 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
 .... [TRUNCATED] 
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 
> Alpha	 = 0.01323203
> Beta	 = 2.890818
> R^2	 = 0.9409243
> N	 = 3194
> Veida (kg.)	  = 44444
> Rundveida (kg.) = 49332.84
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
 .... [TRUNCATED] 
>>>>>>>>>>>>>> 	 ALK-lykil 	 <<<<<<<<<<<<
 .... [TRUNCATED] 
$ALK
    longd 0 1 2 3 4  5 6 7 8 9 10 11 12 13 14 15 Sum Matad
65     65 0 0 0 0 0  1 1 0 0 0  0  0  0  0  0  0   2    25
66     66 0 0 0 0 0  1 2 1 1 0  0  0  0  0  0  0   5    17
67     67 0 0 0 0 0  0 0 0 0 0  0  0  1  0  0  0   1    11
68     68 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     5
69     69 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     4
70     70 0 0 0 0 0  0 1 0 0 1  0  0  0  0  0  0   2     6
71     71 0 0 0 0 0  0 2 0 0 0  0  0  0  0  0  0   2     4
72     72 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     2
73     73 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     2
74     74 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     1
75     75 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
76     76 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
77     77 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
78     78 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
79     79 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
80     80 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
81     81 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
82     82 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
83     83 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
84     84 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
85     85 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
86     86 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
87     87 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
88     88 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
89     89 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
90     90 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
91     91 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
92     92 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
93     93 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
94     94 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
95     95 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
96     96 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
97     97 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
98     98 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
99     99 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
100   100 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
101   101 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
102   102 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
103   103 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
104   104 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
105   105 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
106   106 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
107   107 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
108   108 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
109   109 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
110   110 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
111   111 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
112   112 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
113   113 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
114   114 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
115   115 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
116   116 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
117   117 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
118   118 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
119   119 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
120   120 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
121   121 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
122   122 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
123   123 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
124   124 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
125   125 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
126   126 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
127   127 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
128   128 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
129   129 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
130   130 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
131   131 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
132   132 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
133   133 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
134   134 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
135   135 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
136   136 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
137   137 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
138   138 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
139   139 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
140   140 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
141   141 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
142   142 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
143   143 0 0 0 0 0  0 0 0 0 0  0  0  0  0  0  0   0     0
